,Unnamed: 0,rep,n,latent_dim,embed_dim,timesteps,control_horizons,loss,total_cost,id
356,0.0,89,3,5,5,50,0,1.2440842912138374e+32,0,LR (TLN)
357,1.0,89,10,5,5,50,0,0.872090170666324,0,LR (TLN)
358,2.0,89,50,5,5,50,0,1.982497512888394,0,LR (TLN)
359,3.0,89,100,5,5,50,0,6623.038162717434,0,LR (TLN)
360,0.0,90,3,5,5,50,0,20.685457407839078,0,LR (TLN)
361,1.0,90,10,5,5,50,0,0.4275166307078346,0,LR (TLN)
362,2.0,90,50,5,5,50,0,182303.26807995647,0,LR (TLN)
363,3.0,90,100,5,5,50,0,369.2707852319574,0,LR (TLN)
364,0.0,91,3,5,5,50,0,1.1905329056641842,0,LR (TLN)
365,1.0,91,10,5,5,50,0,328033.5676634525,0,LR (TLN)
366,2.0,91,50,5,5,50,0,3.60205264724746,0,LR (TLN)
367,3.0,91,100,5,5,50,0,105.8472187547411,0,LR (TLN)
368,0.0,92,3,5,5,50,0,0.4118584618598223,0,LR (TLN)
369,1.0,92,10,5,5,50,0,63608681100.24953,0,LR (TLN)
370,2.0,92,50,5,5,50,0,1.9372926467626283e+71,0,LR (TLN)
371,3.0,92,100,5,5,50,0,14.91963462866363,0,LR (TLN)
372,0.0,93,3,5,5,50,0,0.1679145718009757,0,LR (TLN)
373,1.0,93,10,5,5,50,0,1992.8563964453576,0,LR (TLN)
